travel_id,place_id,source_city,travel_mode,approx_cost,approx_duration_hours
673,3,Panvel,Flight,5137,2.12
674,3,Panvel,Own_Car,3304,3.87
675,3,Panvel,Bike,635,8.54
676,3,Alibaug,Bus,1505,7.08
677,3,Alibaug,Train,1629,5.6
678,3,Alibaug,Flight,5844,2.06
679,3,Alibaug,Own_Car,4394,5.76
680,3,Alibaug,Bike,853,7.33
681,3,Shrirampur,Bus,1457,7.43
682,3,Shrirampur,Train,747,9.08
683,3,Shrirampur,Flight,4923,1.6
684,3,Shrirampur,Own_Car,1988,4.82
685,3,Shrirampur,Bike,1018,11.69
686,3,Ahmednagar,Bus,774,5.06
687,3,Ahmednagar,Train,508,8.41
688,3,Ahmednagar,Flight,4965,1.12
689,3,Ahmednagar,Own_Car,2344,5.89
690,3,Ahmednagar,Bike,1415,10.34
691,3,Baramati,Bus,529,4.8
692,3,Baramati,Train,1558,10.34
693,3,Baramati,Flight,5979,1.15
694,3,Baramati,Own_Car,4276,9.64
695,3,Baramati,Bike,865,5.18
696,3,Karad,Bus,881,7.6
697,3,Karad,Train,1915,9.62
698,3,Karad,Flight,6147,1.55
699,3,Karad,Own_Car,3398,6.34
700,3,Karad,Bike,1886,11.61
701,3,Miraj,Bus,1555,7.49
702,3,Miraj,Train,576,9.05
703,3,Miraj,Flight,6260,2.22
704,3,Miraj,Own_Car,4302,6.7
705,3,Miraj,Bike,1069,6.7
706,3,Ichalkaranji,Bus,1563,5.14
707,3,Ichalkaranji,Train,723,7.55
708,3,Ichalkaranji,Flight,3046,2.37
709,3,Ichalkaranji,Own_Car,3027,8.97
710,3,Ichalkaranji,Bike,1244,11.3
711,3,Hingoli,Bus,1455,5.61
712,3,Hingoli,Train,465,10.23
713,3,Hingoli,Flight,2859,1.68
714,3,Hingoli,Own_Car,4177,8.16
715,3,Hingoli,Bike,1114,9.98
716,3,Washim,Bus,937,8.71
717,3,Washim,Train,385,5.64
718,3,Washim,Flight,3368,1.14
719,3,Washim,Own_Car,2080,3.69
720,3,Washim,Bike,1134,7.39
721,3,Malegaon,Bus,1118,5.19
722,3,Malegaon,Train,1391,10.06
723,3,Malegaon,Flight,4309,2.02
724,3,Malegaon,Own_Car,1754,9.5
725,3,Malegaon,Bike,1845,6.85
726,3,Bhusawal,Bus,708,5.57
727,3,Bhusawal,Train,1829,7.25
728,3,Bhusawal,Flight,5268,1.53
729,3,Bhusawal,Own_Car,2807,4.4
730,3,Bhusawal,Bike,798,6.25
731,3,Chalisgaon,Bus,506,6.09
732,3,Chalisgaon,Train,1251,5.03
733,3,Chalisgaon,Flight,4660,2.92
734,3,Chalisgaon,Own_Car,4320,8.25
735,3,Chalisgaon,Bike,1288,9.74
736,3,Pandharpur,Bus,1070,5.23
737,3,Pandharpur,Train,550,5.09
738,3,Pandharpur,Flight,5622,1.73
739,3,Pandharpur,Own_Car,4362,7.89
740,3,Pandharpur,Bike,600,5.87
741,3,Udgir,Bus,1555,4.09
742,3,Udgir,Train,1600,10.01
743,3,Udgir,Flight,3845,2.6
744,3,Udgir,Own_Car,3321,9.87
745,3,Udgir,Bike,523,11.36
746,3,Sangamner,Bus,902,7.07
747,3,Sangamner,Train,1455,4.57
748,3,Sangamner,Flight,5764,3.31
749,3,Sangamner,Own_Car,2682,3.98
750,3,Sangamner,Bike,1817,11.21
751,4,Mumbai,Bus,973,9.67
752,4,Mumbai,Train,371,3.69
753,4,Mumbai,Flight,3358,1.8
754,4,Mumbai,Own_Car,2792,9.09
755,4,Mumbai,Bike,616,8.55
756,4,Pune,Bus,534,8.6
757,4,Pune,Train,691,6.49
758,4,Pune,Flight,3318,3.16
759,4,Pune,Own_Car,1855,5.81
760,4,Pune,Bike,1993,7.51
761,4,Nagpur,Bus,991,8.48
762,4,Nagpur,Train,1178,9.62
763,4,Nagpur,Flight,5507,2.89
764,4,Nagpur,Own_Car,1778,4.62
765,4,Nagpur,Bike,1364,10.84
766,4,Nashik,Bus,1500,6.85
767,4,Nashik,Train,1167,7.28
768,4,Nashik,Flight,6268,2.54
769,4,Nashik,Own_Car,4402,4.04
770,4,Nashik,Bike,1684,6.7
771,4,Aurangabad,Bus,1518,9.6
772,4,Aurangabad,Train,1001,4.93
773,4,Aurangabad,Flight,3296,1.76
774,4,Aurangabad,Own_Car,3248,5.82
775,4,Aurangabad,Bike,1495,7.51
776,4,Thane,Bus,474,4.35
777,4,Thane,Train,458,4.85
778,4,Thane,Flight,3947,2.48
779,4,Thane,Own_Car,3466,4.74
780,4,Thane,Bike,1025,5.68
781,4,Navi Mumbai,Bus,1205,7.41
782,4,Navi Mumbai,Train,1089,3.62
783,4,Navi Mumbai,Flight,3458,2.11
784,4,Navi Mumbai,Own_Car,4494,5.33
785,4,Navi Mumbai,Bike,1529,11.44
786,4,Kalyan,Bus,739,5.52
787,4,Kalyan,Train,352,5.68
788,4,Kalyan,Flight,4355,2.44
789,4,Kalyan,Own_Car,4344,9.26
790,4,Kalyan,Bike,1906,6.11
791,4,Dombivli,Bus,740,9.77
792,4,Dombivli,Train,1645,8.23
793,4,Dombivli,Flight,3556,1.14
794,4,Dombivli,Own_Car,2104,9.51
795,4,Dombivli,Bike,633,7.25
796,4,Amravati,Bus,1330,5.13
797,4,Amravati,Train,462,8.48
798,4,Amravati,Flight,6080,1.93
799,4,Amravati,Own_Car,3646,4.53
800,4,Amravati,Bike,1957,8.61
801,4,Kolhapur,Bus,548,9.66
802,4,Kolhapur,Train,837,7.86
803,4,Kolhapur,Flight,6053,2.46
804,4,Kolhapur,Own_Car,1799,5.98
805,4,Kolhapur,Bike,1081,7.1
806,4,Solapur,Bus,964,9.19
807,4,Solapur,Train,1272,3.65
808,4,Solapur,Flight,5958,2.63
809,4,Solapur,Own_Car,4825,4.99
810,4,Solapur,Bike,781,6.96
811,4,Sangli,Bus,1068,8.69
812,4,Sangli,Train,864,7.91
813,4,Sangli,Flight,5606,2.93
814,4,Sangli,Own_Car,4230,4.99
815,4,Sangli,Bike,1770,7.25
816,4,Satara,Bus,1369,8.17
817,4,Satara,Train,680,3.92
818,4,Satara,Flight,2585,1.77
819,4,Satara,Own_Car,3306,5.85
820,4,Satara,Bike,1495,7.8
821,4,Ratnagiri,Bus,1384,4.8
822,4,Ratnagiri,Train,1180,7.49
823,4,Ratnagiri,Flight,4940,3.09
824,4,Ratnagiri,Own_Car,3026,8.7
825,4,Ratnagiri,Bike,684,7.21
826,4,Sindhudurg,Bus,1123,9.23
827,4,Sindhudurg,Train,382,4.92
828,4,Sindhudurg,Flight,4128,1.51
829,4,Sindhudurg,Own_Car,2356,9.55
830,4,Sindhudurg,Bike,1324,6.15
831,4,Latur,Bus,1503,6.81
832,4,Latur,Train,1312,6.06
833,4,Latur,Flight,4969,2.19
834,4,Latur,Own_Car,4083,9.75
835,4,Latur,Bike,1305,7.58
836,4,Osmanabad,Bus,1252,5.06
837,4,Osmanabad,Train,790,7.54
838,4,Osmanabad,Flight,6268,3.11
839,4,Osmanabad,Own_Car,4060,5.84
840,4,Osmanabad,Bike,1853,9.03
841,4,Beed,Bus,655,6.56
842,4,Beed,Train,1424,7.49
843,4,Beed,Flight,6363,1.32
844,4,Beed,Own_Car,2234,9.11
845,4,Beed,Bike,1122,7.25
846,4,Jalgaon,Bus,989,5.04
847,4,Jalgaon,Train,1019,7.1
848,4,Jalgaon,Flight,5458,2.49
849,4,Jalgaon,Own_Car,2263,4.01
850,4,Jalgaon,Bike,1225,6.32
851,4,Dhule,Bus,684,8.18
852,4,Dhule,Train,1290,7.45
853,4,Dhule,Flight,5108,3.01
854,4,Dhule,Own_Car,2278,3.71
855,4,Dhule,Bike,772,9.2
856,4,Nanded,Bus,1409,6.68
857,4,Nanded,Train,1339,7.88
858,4,Nanded,Flight,6784,2.36
859,4,Nanded,Own_Car,3776,8.69
860,4,Nanded,Bike,1446,7.5
861,4,Parbhani,Bus,1219,7.06
862,4,Parbhani,Train,1660,10.24
863,4,Parbhani,Flight,2980,2.42
864,4,Parbhani,Own_Car,1610,6.2
865,4,Parbhani,Bike,1678,8.57
866,4,Akola,Bus,1201,8.17
867,4,Akola,Train,1741,6.23
868,4,Akola,Flight,5718,2.12
869,4,Akola,Own_Car,3947,5.44
870,4,Akola,Bike,1367,10.66
871,4,Buldhana,Bus,910,5.81
872,4,Buldhana,Train,712,6.64
873,4,Buldhana,Flight,3787,2.86
874,4,Buldhana,Own_Car,3212,9.09
875,4,Buldhana,Bike,592,9.41
876,4,Yavatmal,Bus,1462,6.06
877,4,Yavatmal,Train,836,7.13
878,4,Yavatmal,Flight,5711,2.29
879,4,Yavatmal,Own_Car,4601,4.78
880,4,Yavatmal,Bike,1868,5.83
881,4,Wardha,Bus,1394,6.44
882,4,Wardha,Train,1547,9.38
883,4,Wardha,Flight,6438,1.51
884,4,Wardha,Own_Car,2498,5.08
885,4,Wardha,Bike,1132,9.0
886,4,Chandrapur,Bus,1552,4.72
887,4,Chandrapur,Train,1889,9.45
888,4,Chandrapur,Flight,5967,2.32
889,4,Chandrapur,Own_Car,3417,8.01
890,4,Chandrapur,Bike,1577,5.45
891,4,Gondia,Bus,628,6.25
892,4,Gondia,Train,1804,3.86
893,4,Gondia,Flight,6650,1.58
894,4,Gondia,Own_Car,3716,8.85
895,4,Gondia,Bike,901,11.7
896,4,Bhandara,Bus,457,8.89
897,4,Bhandara,Train,1485,9.96
898,4,Bhandara,Flight,3316,1.68
899,4,Bhandara,Own_Car,3474,8.05
900,4,Bhandara,Bike,797,10.88
901,4,Raigad,Bus,701,7.29
902,4,Raigad,Train,1938,6.54
903,4,Raigad,Flight,6737,2.85
904,4,Raigad,Own_Car,4843,9.42
905,4,Raigad,Bike,990,9.41
906,4,Palghar,Bus,1180,9.1
907,4,Palghar,Train,692,10.44
908,4,Palghar,Flight,4077,1.98
909,4,Palghar,Own_Car,2497,8.94
910,4,Palghar,Bike,1359,10.46
911,4,Vasai,Bus,858,6.69
912,4,Vasai,Train,1499,9.27
913,4,Vasai,Flight,2813,1.27
914,4,Vasai,Own_Car,1894,5.79
915,4,Vasai,Bike,1569,8.24
916,4,Virar,Bus,1423,6.84
917,4,Virar,Train,1726,6.72
918,4,Virar,Flight,3036,3.49
919,4,Virar,Own_Car,3581,5.35
920,4,Virar,Bike,1535,10.72
921,4,Panvel,Bus,433,8.63
922,4,Panvel,Train,769,4.44
923,4,Panvel,Flight,5354,1.7
924,4,Panvel,Own_Car,1977,3.55
925,4,Panvel,Bike,1656,10.45
926,4,Alibaug,Bus,1056,4.23
927,4,Alibaug,Train,395,8.12
928,4,Alibaug,Flight,4261,2.07
929,4,Alibaug,Own_Car,2293,5.08
930,4,Alibaug,Bike,960,10.58
931,4,Shrirampur,Bus,486,4.38
932,4,Shrirampur,Train,1715,7.4
933,4,Shrirampur,Flight,4992,3.38
934,4,Shrirampur,Own_Car,4805,5.52
935,4,Shrirampur,Bike,870,6.77
936,4,Ahmednagar,Bus,1344,4.25
937,4,Ahmednagar,Train,1649,7.1
938,4,Ahmednagar,Flight,6168,1.54
939,4,Ahmednagar,Own_Car,4329,4.29
940,4,Ahmednagar,Bike,1599,9.03
941,4,Baramati,Bus,418,9.44
942,4,Baramati,Train,675,9.91
943,4,Baramati,Flight,3175,1.9
944,4,Baramati,Own_Car,2549,4.39
945,4,Baramati,Bike,1474,5.85
946,4,Karad,Bus,420,9.01
947,4,Karad,Train,553,10.16
948,4,Karad,Flight,5817,1.85
949,4,Karad,Own_Car,2615,6.64
950,4,Karad,Bike,1793,11.17
951,4,Miraj,Bus,714,6.72
952,4,Miraj,Train,1870,4.09
953,4,Miraj,Flight,4961,2.58
954,4,Miraj,Own_Car,3972,3.99
955,4,Miraj,Bike,1172,5.37
956,4,Ichalkaranji,Bus,668,7.91
957,4,Ichalkaranji,Train,1329,7.86
958,4,Ichalkaranji,Flight,3706,1.69
959,4,Ichalkaranji,Own_Car,3489,4.11
960,4,Ichalkaranji,Bike,1829,9.02
961,4,Hingoli,Bus,1378,6.76
962,4,Hingoli,Train,515,9.53
963,4,Hingoli,Flight,5517,1.12
964,4,Hingoli,Own_Car,1522,5.48
965,4,Hingoli,Bike,1779,7.07
966,4,Washim,Bus,905,7.13
967,4,Washim,Train,1911,7.0
968,4,Washim,Flight,4471,1.92
969,4,Washim,Own_Car,1747,8.91
970,4,Washim,Bike,786,10.63
971,4,Malegaon,Bus,1577,6.96
972,4,Malegaon,Train,1202,5.82
973,4,Malegaon,Flight,4557,2.15
974,4,Malegaon,Own_Car,3810,9.71
975,4,Malegaon,Bike,1349,7.31
976,4,Bhusawal,Bus,1061,5.73
977,4,Bhusawal,Train,521,5.47
978,4,Bhusawal,Flight,2758,1.6
979,4,Bhusawal,Own_Car,4507,6.7
980,4,Bhusawal,Bike,1270,7.35
981,4,Chalisgaon,Bus,557,7.06
982,4,Chalisgaon,Train,1291,8.79
983,4,Chalisgaon,Flight,6237,2.49
984,4,Chalisgaon,Own_Car,2199,8.11
985,4,Chalisgaon,Bike,654,7.65
986,4,Pandharpur,Bus,1528,7.17
987,4,Pandharpur,Train,1540,9.72
988,4,Pandharpur,Flight,4901,2.04
989,4,Pandharpur,Own_Car,2384,5.36
990,4,Pandharpur,Bike,1585,7.38
991,4,Udgir,Bus,1372,9.17
992,4,Udgir,Train,660,4.71
993,4,Udgir,Flight,4111,3.0
994,4,Udgir,Own_Car,1704,7.45
995,4,Udgir,Bike,1284,10.71
996,4,Sangamner,Bus,682,8.83
997,4,Sangamner,Train,646,5.55
998,4,Sangamner,Flight,4379,2.8
999,4,Sangamner,Own_Car,3316,8.39
1000,4,Sangamner,Bike,1513,8.95
1001,5,Mumbai,Bus,856,5.32
1002,5,Mumbai,Train,312,6.07
1003,5,Mumbai,Flight,5090,2.74
1004,5,Mumbai,Own_Car,3057,3.81
1005,5,Mumbai,Bike,903,10.23
1006,5,Pune,Bus,605,4.03
1007,5,Pune,Train,522,3.54
1008,5,Pune,Flight,4402,3.06
1009,5,Pune,Own_Car,3404,8.83
1010,5,Pune,Bike,1849,9.95
1011,5,Nagpur,Bus,973,9.48
1012,5,Nagpur,Train,457,9.59
1013,5,Nagpur,Flight,3274,2.56
1014,5,Nagpur,Own_Car,1936,9.68
1015,5,Nagpur,Bike,806,7.72
1016,5,Nashik,Bus,945,8.84
1017,5,Nashik,Train,507,4.62
1018,5,Nashik,Flight,5294,1.32
1019,5,Nashik,Own_Car,2302,5.95
1020,5,Nashik,Bike,713,7.47
1021,5,Aurangabad,Bus,1108,4.25
1022,5,Aurangabad,Train,1334,9.54
1023,5,Aurangabad,Flight,6635,2.09
1024,5,Aurangabad,Own_Car,4455,5.51
1025,5,Aurangabad,Bike,1579,7.73
1026,5,Thane,Bus,658,6.5
1027,5,Thane,Train,1902,8.0
1028,5,Thane,Flight,3421,2.1
1029,5,Thane,Own_Car,2832,7.89
1030,5,Thane,Bike,1098,7.55
1031,5,Navi Mumbai,Bus,1409,9.56
1032,5,Navi Mumbai,Train,1725,7.99
1033,5,Navi Mumbai,Flight,3338,3.32
1034,5,Navi Mumbai,Own_Car,3108,8.97
1035,5,Navi Mumbai,Bike,692,5.88
1036,5,Kalyan,Bus,1155,5.1
1037,5,Kalyan,Train,1007,5.61
1038,5,Kalyan,Flight,6861,1.7
1039,5,Kalyan,Own_Car,3215,5.23
1040,5,Kalyan,Bike,692,10.47
1041,5,Dombivli,Bus,1314,8.39
1042,5,Dombivli,Train,848,5.75
1043,5,Dombivli,Flight,3117,2.12
1044,5,Dombivli,Own_Car,2217,8.08
1045,5,Dombivli,Bike,1207,9.18
1046,5,Amravati,Bus,661,5.54
1047,5,Amravati,Train,1082,5.27
1048,5,Amravati,Flight,3525,1.19
1049,5,Amravati,Own_Car,2795,9.84
1050,5,Amravati,Bike,1148,5.16
1051,5,Kolhapur,Bus,1289,4.23
1052,5,Kolhapur,Train,1137,4.42
1053,5,Kolhapur,Flight,5332,2.14
1054,5,Kolhapur,Own_Car,4313,9.23
1055,5,Kolhapur,Bike,1014,5.44
1056,5,Solapur,Bus,1080,4.05
1057,5,Solapur,Train,642,3.79
1058,5,Solapur,Flight,4614,2.4
1059,5,Solapur,Own_Car,3918,7.17
1060,5,Solapur,Bike,928,8.28
1061,5,Sangli,Bus,606,9.71
1062,5,Sangli,Train,1165,10.35
1063,5,Sangli,Flight,5445,1.03
1064,5,Sangli,Own_Car,2217,6.21
1065,5,Sangli,Bike,531,5.14
1066,5,Satara,Bus,463,4.15
1067,5,Satara,Train,1900,9.77
1068,5,Satara,Flight,3959,1.75
1069,5,Satara,Own_Car,4346,4.73
1070,5,Satara,Bike,1552,7.52
1071,5,Ratnagiri,Bus,1119,6.21
1072,5,Ratnagiri,Train,657,7.19
1073,5,Ratnagiri,Flight,6247,1.31
1074,5,Ratnagiri,Own_Car,3841,6.63
1075,5,Ratnagiri,Bike,1820,5.81
1076,5,Sindhudurg,Bus,1098,4.81
1077,5,Sindhudurg,Train,399,6.01
1078,5,Sindhudurg,Flight,4598,3.38
1079,5,Sindhudurg,Own_Car,1778,8.57
1080,5,Sindhudurg,Bike,604,9.63
1081,5,Latur,Bus,996,7.01
1082,5,Latur,Train,771,6.04
1083,5,Latur,Flight,4174,3.36
1084,5,Latur,Own_Car,2942,8.35
1085,5,Latur,Bike,1940,8.31
1086,5,Osmanabad,Bus,434,9.32
1087,5,Osmanabad,Train,1787,9.26
1088,5,Osmanabad,Flight,6729,3.28
1089,5,Osmanabad,Own_Car,3796,5.58
1090,5,Osmanabad,Bike,784,8.31
1091,5,Beed,Bus,722,9.97
1092,5,Beed,Train,477,10.43
1093,5,Beed,Flight,3486,1.28
1094,5,Beed,Own_Car,4943,9.14
1095,5,Beed,Bike,1578,5.99
1096,5,Jalgaon,Bus,1479,4.63
1097,5,Jalgaon,Train,1700,6.3
1098,5,Jalgaon,Flight,5458,1.41
1099,5,Jalgaon,Own_Car,4999,6.46
1100,5,Jalgaon,Bike,1789,9.38
1101,5,Dhule,Bus,908,5.58
1102,5,Dhule,Train,1507,8.44
1103,5,Dhule,Flight,6217,2.66
1104,5,Dhule,Own_Car,3296,5.12
1105,5,Dhule,Bike,1954,7.17
1106,5,Nanded,Bus,497,8.98
1107,5,Nanded,Train,392,5.06
1108,5,Nanded,Flight,5786,2.11
1109,5,Nanded,Own_Car,3340,4.06
1110,5,Nanded,Bike,1742,9.0
1111,5,Parbhani,Bus,1348,7.67
1112,5,Parbhani,Train,1314,7.22
1113,5,Parbhani,Flight,5336,1.14
1114,5,Parbhani,Own_Car,1857,4.97
1115,5,Parbhani,Bike,1361,7.02
1116,5,Akola,Bus,1383,8.76
1117,5,Akola,Train,1153,7.88
1118,5,Akola,Flight,5825,2.5
1119,5,Akola,Own_Car,2962,3.98
1120,5,Akola,Bike,566,11.96
1121,5,Buldhana,Bus,787,6.77
1122,5,Buldhana,Train,1547,5.92
1123,5,Buldhana,Flight,6078,2.93
1124,5,Buldhana,Own_Car,3004,8.25
1125,5,Buldhana,Bike,1060,11.11
1126,5,Yavatmal,Bus,471,8.56
1127,5,Yavatmal,Train,1100,3.62
1128,5,Yavatmal,Flight,4954,2.89
1129,5,Yavatmal,Own_Car,4641,6.34
1130,5,Yavatmal,Bike,1497,7.43
1131,5,Wardha,Bus,1231,4.31
1132,5,Wardha,Train,1865,9.97
1133,5,Wardha,Flight,3773,3.0
1134,5,Wardha,Own_Car,1557,9.57
1135,5,Wardha,Bike,1290,9.48
1136,5,Chandrapur,Bus,429,6.63
1137,5,Chandrapur,Train,519,6.32
1138,5,Chandrapur,Flight,5722,1.12
1139,5,Chandrapur,Own_Car,3927,5.59
1140,5,Chandrapur,Bike,987,7.94
1141,5,Gondia,Bus,482,7.31
1142,5,Gondia,Train,902,4.08
1143,5,Gondia,Flight,4508,1.56
1144,5,Gondia,Own_Car,3644,6.91
1145,5,Gondia,Bike,769,11.64
1146,5,Bhandara,Bus,442,8.2
1147,5,Bhandara,Train,398,6.24
1148,5,Bhandara,Flight,5987,3.45
1149,5,Bhandara,Own_Car,1760,9.35
1150,5,Bhandara,Bike,840,11.45
1151,5,Raigad,Bus,647,5.48
1152,5,Raigad,Train,820,7.63
1153,5,Raigad,Flight,5219,2.22
1154,5,Raigad,Own_Car,2802,8.41
1155,5,Raigad,Bike,955,6.81
1156,5,Palghar,Bus,1087,9.15
1157,5,Palghar,Train,575,7.28
1158,5,Palghar,Flight,4129,2.72
1159,5,Palghar,Own_Car,2015,6.08
1160,5,Palghar,Bike,1665,8.61
1161,5,Vasai,Bus,1352,9.26
1162,5,Vasai,Train,864,7.6
1163,5,Vasai,Flight,2657,2.3
1164,5,Vasai,Own_Car,3322,4.29
1165,5,Vasai,Bike,1650,8.54
1166,5,Virar,Bus,1025,4.36
1167,5,Virar,Train,1933,4.87
1168,5,Virar,Flight,2674,2.62
1169,5,Virar,Own_Car,3814,7.12
1170,5,Virar,Bike,1384,7.75
1171,5,Panvel,Bus,711,6.4
1172,5,Panvel,Train,1469,6.31
1173,5,Panvel,Flight,2944,1.87
1174,5,Panvel,Own_Car,4730,4.91
1175,5,Panvel,Bike,732,7.64
1176,5,Alibaug,Bus,412,5.34
1177,5,Alibaug,Train,492,4.39
1178,5,Alibaug,Flight,5211,1.77
1179,5,Alibaug,Own_Car,3322,5.2
1180,5,Alibaug,Bike,784,10.31
1181,5,Shrirampur,Bus,864,4.21
1182,5,Shrirampur,Train,1301,4.79
1183,5,Shrirampur,Flight,3283,2.46
1184,5,Shrirampur,Own_Car,3498,8.79
1185,5,Shrirampur,Bike,1293,11.65
1186,5,Ahmednagar,Bus,1259,4.28
1187,5,Ahmednagar,Train,1197,7.79
1188,5,Ahmednagar,Flight,6514,1.45
1189,5,Ahmednagar,Own_Car,3669,8.5
1190,5,Ahmednagar,Bike,1381,7.54
1191,5,Baramati,Bus,1376,6.4
1192,5,Baramati,Train,1449,8.34
1193,5,Baramati,Flight,4030,2.75
1194,5,Baramati,Own_Car,4816,5.99
1195,5,Baramati,Bike,1305,5.72
1196,5,Karad,Bus,1381,9.34
1197,5,Karad,Train,624,6.66
1198,5,Karad,Flight,3066,3.22
1199,5,Karad,Own_Car,4101,6.21
1200,5,Karad,Bike,1648,6.79
1201,5,Miraj,Bus,1024,8.78
1202,5,Miraj,Train,514,7.39
1203,5,Miraj,Flight,4988,1.54
1204,5,Miraj,Own_Car,3044,5.58
1205,5,Miraj,Bike,770,11.56
1206,5,Ichalkaranji,Bus,1582,5.03
1207,5,Ichalkaranji,Train,1598,5.37
1208,5,Ichalkaranji,Flight,3358,3.2
1209,5,Ichalkaranji,Own_Car,3422,8.24
1210,5,Ichalkaranji,Bike,887,8.53
1211,5,Hingoli,Bus,456,5.08
1212,5,Hingoli,Train,1351,8.9
1213,5,Hingoli,Flight,4219,3.01
1214,5,Hingoli,Own_Car,4111,4.01
1215,5,Hingoli,Bike,1341,6.17
1216,5,Washim,Bus,931,8.6
1217,5,Washim,Train,783,6.8
1218,5,Washim,Flight,4504,3.34
1219,5,Washim,Own_Car,3673,9.03
1220,5,Washim,Bike,959,5.56
1221,5,Malegaon,Bus,411,8.57
1222,5,Malegaon,Train,589,6.36
1223,5,Malegaon,Flight,3941,2.65
1224,5,Malegaon,Own_Car,2470,6.06
1225,5,Malegaon,Bike,506,11.28
1226,5,Bhusawal,Bus,698,4.83
1227,5,Bhusawal,Train,592,4.5
1228,5,Bhusawal,Flight,6388,2.16
1229,5,Bhusawal,Own_Car,4303,4.55
1230,5,Bhusawal,Bike,1284,8.37
1231,5,Chalisgaon,Bus,1376,9.09
1232,5,Chalisgaon,Train,1206,7.06
1233,5,Chalisgaon,Flight,5466,1.81
1234,5,Chalisgaon,Own_Car,4298,5.91
1235,5,Chalisgaon,Bike,1660,6.44
1236,5,Pandharpur,Bus,501,4.61
1237,5,Pandharpur,Train,1923,8.62
1238,5,Pandharpur,Flight,4077,1.33
1239,5,Pandharpur,Own_Car,3981,7.01
1240,5,Pandharpur,Bike,814,7.83
1241,5,Udgir,Bus,1286,4.6
1242,5,Udgir,Train,574,4.57
1243,5,Udgir,Flight,6328,1.01
1244,5,Udgir,Own_Car,1731,9.18
1245,5,Udgir,Bike,1564,7.52
1246,5,Sangamner,Bus,892,5.32
1247,5,Sangamner,Train,1531,3.74
1248,5,Sangamner,Flight,4716,2.06
1249,5,Sangamner,Own_Car,2494,4.11
1250,5,Sangamner,Bike,1168,8.53
1251,6,Mumbai,Bus,533,6.92
1252,6,Mumbai,Train,1089,8.41
1253,6,Mumbai,Flight,2515,2.8
1254,6,Mumbai,Own_Car,2200,8.66
1255,6,Mumbai,Bike,1690,5.18
1256,6,Pune,Bus,448,9.32
1257,6,Pune,Train,1543,5.49
1258,6,Pune,Flight,3939,2.59
1259,6,Pune,Own_Car,4738,8.24
1260,6,Pune,Bike,1731,7.65
1261,6,Nagpur,Bus,556,5.84
1262,6,Nagpur,Train,363,9.4
1263,6,Nagpur,Flight,6791,2.19
1264,6,Nagpur,Own_Car,1567,8.86
1265,6,Nagpur,Bike,1204,9.36
1266,6,Nashik,Bus,747,5.07
1267,6,Nashik,Train,369,8.16
1268,6,Nashik,Flight,2557,1.89
1269,6,Nashik,Own_Car,1983,4.0
1270,6,Nashik,Bike,893,8.83
1271,6,Aurangabad,Bus,944,5.44
1272,6,Aurangabad,Train,1933,3.82
1273,6,Aurangabad,Flight,6610,2.62
1274,6,Aurangabad,Own_Car,2538,5.43
1275,6,Aurangabad,Bike,1859,11.96
1276,6,Thane,Bus,1271,4.52
1277,6,Thane,Train,1216,6.93
1278,6,Thane,Flight,6480,3.07
1279,6,Thane,Own_Car,2072,7.55
1280,6,Thane,Bike,1746,6.31
1281,6,Navi Mumbai,Bus,860,8.51
1282,6,Navi Mumbai,Train,1240,8.82
1283,6,Navi Mumbai,Flight,5207,2.25
1284,6,Navi Mumbai,Own_Car,4455,7.76
1285,6,Navi Mumbai,Bike,1094,10.67
1286,6,Kalyan,Bus,502,5.2
1287,6,Kalyan,Train,1846,5.03
1288,6,Kalyan,Flight,5811,1.45
1289,6,Kalyan,Own_Car,3961,5.81
1290,6,Kalyan,Bike,1085,9.61
1291,6,Dombivli,Bus,497,9.42
1292,6,Dombivli,Train,448,4.91
1293,6,Dombivli,Flight,3697,2.94
1294,6,Dombivli,Own_Car,4354,5.63
1295,6,Dombivli,Bike,1247,5.19
1296,6,Amravati,Bus,723,8.92
1297,6,Amravati,Train,1012,7.26
1298,6,Amravati,Flight,4222,2.23
1299,6,Amravati,Own_Car,2996,3.59
1300,6,Amravati,Bike,711,5.59
1301,6,Kolhapur,Bus,1592,8.14
1302,6,Kolhapur,Train,1267,5.92
1303,6,Kolhapur,Flight,4493,3.18
1304,6,Kolhapur,Own_Car,3403,6.97
1305,6,Kolhapur,Bike,1217,9.38
1306,6,Solapur,Bus,596,4.32
1307,6,Solapur,Train,695,6.65
1308,6,Solapur,Flight,3820,2.58
1309,6,Solapur,Own_Car,3045,6.64
1310,6,Solapur,Bike,1675,6.56
1311,6,Sangli,Bus,1206,9.38
1312,6,Sangli,Train,988,7.34
1313,6,Sangli,Flight,4959,2.15
1314,6,Sangli,Own_Car,2800,5.7
1315,6,Sangli,Bike,801,7.55
1316,6,Satara,Bus,783,9.21
1317,6,Satara,Train,1797,5.06
1318,6,Satara,Flight,6463,1.61
1319,6,Satara,Own_Car,2025,9.97
1320,6,Satara,Bike,1427,5.73
1321,6,Ratnagiri,Bus,1518,6.42
1322,6,Ratnagiri,Train,468,7.34
1323,6,Ratnagiri,Flight,5214,2.32
1324,6,Ratnagiri,Own_Car,2268,9.05
1325,6,Ratnagiri,Bike,1395,10.77
1326,6,Sindhudurg,Bus,444,7.51
1327,6,Sindhudurg,Train,908,9.95
1328,6,Sindhudurg,Flight,3786,2.15
